Date,Open,High,Low,Close
01.08.2003,1274.61,1276.99,1260.09,1264.34
31.07.2003,1278.29,1298.81,1269.89,1276.94
30.07.2003,1276.58,1277.19,1261.68,1263.78
29.07.2003,1284.24,1287.84,1257.13,1275.17
28.07.2003,1281.50,1285.86,1272.01,1280.53
25.07.2003,1252.62,1278.31,1237.75,1278.31
24.07.2003,1282.13,1287.45,1252.12,1253.76
23.07.2003,1262.59,1270.44,1246.89,1268.52
22.07.2003,1252.99,1265.40,1242.17,1257.63
21.07.2003,1256.12,1256.45,1232.16,1240.78
18.07.2003,1265.00,1267.69,1244.11,1259.91
17.07.2003,1274.73,1279.82,1249.59,1255.94
16.07.2003,1305.76,1306.52,1277.46,1291.99
15.07.2003,1309.69,1311.10,1285.56,1294.47
14.07.2003,1301.19,1316.42,1290.48,1295.74
11.07.2003,1273.94,1285.85,1271.76,1280.57
10.07.2003,1280.44,1286.02,1260.76,1268.65
09.07.2003,1294.58,1307.03,1285.42,1295.16
08.07.2003,1275.79,1298.93,1272.29,1298.37
07.07.2003,1250.03,1282.31,1250.03,1281.89
03.07.2003,1233.40,1250.62,1228.40,1231.34
02.07.2003,1223.19,1245.78,1223.06,1245.75
01.07.2003,1195.30,1219.23,1180.11,1217.37
30.06.2003,1212.51,1218.80,1199.83,1201.69
27.06.2003,1216.86,1229.11,1199.60,1205.24
26.06.2003,1194.87,1217.21,1191.19,1214.58
25.06.2003,1193.16,1212.79,1186.53,1188.33
24.06.2003,1196.62,1209.84,1188.20,1191.70
23.06.2003,1220.19,1221.65,1189.78,1200.17
20.06.2003,1235.20,1235.84,1217.19,1223.40
19.06.2003,1247.50,1255.30,1222.87,1225.89
18.06.2003,1233.83,1255.39,1225.70,1247.90
17.06.2003,1247.57,1247.57,1229.73,1239.63
16.06.2003,1211.58,1242.50,1206.13,1241.58
13.06.2003,1231.75,1235.42,1201.12,1203.91
12.06.2003,1233.48,1235.88,1218.02,1229.32
11.06.2003,1210.61,1230.50,1199.47,1228.24
10.06.2003,1201.26,1212.99,1194.20,1212.99
09.06.2003,1206.95,1214.22,1188.04,1195.55
06.06.2003,1254.64,1265.69,1210.33,1213.11
05.06.2003,1210.64,1231.79,1206.26,1231.72
04.06.2003,1199.74,1228.52,1195.96,1224.76
03.06.2003,1183.60,1198.95,1180.01,1198.57
02.06.2003,1210.77,1213.76,1180.32,1185.13
30.05.2003,1188.63,1201.25,1185.09,1197.89
29.05.2003,1175.40,1198.43,1172.52,1181.82
28.05.2003,1172.99,1181.93,1165.34,1173.31
27.05.2003,1123.66,1174.16,1123.25,1172.58
23.05.2003,1128.41,1135.49,1125.24,1130.05
22.05.2003,1116.21,1137.68,1112.59,1131.45
21.05.2003,1110.78,1115.56,1104.11,1113.68
20.05.2003,1118.30,1124.34,1103.20,1112.85
19.05.2003,1146.74,1152.59,1112.27,1112.49
16.05.2003,1158.51,1162.64,1146.29,1154.48
15.05.2003,1155.11,1164.50,1149.04,1162.93
14.05.2003,1161.47,1165.20,1140.77,1148.14
13.05.2003,1152.75,1165.53,1148.51,1155.97
12.05.2003,1141.08,1163.75,1133.89,1160.42
09.05.2003,1129.29,1143.97,1126.13,1143.55
08.05.2003,1120.53,1132.28,1116.67,1118.76
07.05.2003,1142.88,1152.68,1131.37,1135.85
06.05.2003,1134.56,1161.00,1134.47,1152.78
05.05.2003,1139.60,1152.96,1132.99,1136.26
02.05.2003,1109.92,1137.45,1109.66,1136.35
01.05.2003,1104.38,1119.67,1094.42,1113.21
30.04.2003,1111.54,1116.85,1104.39,1106.06
29.04.2003,1113.05,1126.58,1103.79,1116.79
28.04.2003,1086.58,1110.50,1084.77,1107.13
25.04.2003,1100.65,1101.76,1081.34,1083.19
24.04.2003,1100.84,1115.36,1097.19,1108.12
23.04.2003,1105.45,1115.67,1096.92,1112.93
22.04.2003,1073.88,1103.81,1072.13,1102.44
21.04.2003,1083.75,1089.71,1070.86,1081.04
17.04.2003,1051.36,1084.81,1051.36,1083.56
16.04.2003,1070.64,1078.23,1051.52,1054.89
15.04.2003,1044.33,1058.54,1039.99,1053.08
14.04.2003,1028.00,1050.51,1025.80,1048.31
11.04.2003,1046.45,1051.88,1020.56,1026.15
10.04.2003,1024.74,1035.61,1018.17,1033.14
09.04.2003,1048.92,1055.89,1023.48,1023.52
08.04.2003,1051.75,1056.03,1041.47,1046.30
07.04.2003,1089.93,1091.74,1053.22,1053.28
04.04.2003,1067.51,1067.51,1044.37,1050.70
03.04.2003,1070.51,1078.76,1058.01,1064.06
02.04.2003,1047.39,1066.90,1047.39,1063.46
01.04.2003,1025.02,1031.51,1015.46,1022.63
31.03.2003,1028.43,1032.91,1014.96,1018.66
28.03.2003,1052.25,1061.83,1044.38,1046.72
27.03.2003,1055.70,1070.67,1049.50,1061.93
26.03.2003,1065.78,1074.98,1060.05,1066.30
25.03.2003,1051.71,1075.43,1047.06,1066.57
24.03.2003,1064.65,1068.46,1045.65,1047.10
21.03.2003,1096.30,1099.61,1078.64,1093.12
20.03.2003,1064.32,1089.21,1052.92,1080.24
19.03.2003,1078.19,1083.11,1058.81,1074.97
18.03.2003,1075.30,1082.20,1063.22,1082.19
17.03.2003,1021.97,1077.14,1018.76,1077.01
14.03.2003,1034.43,1042.56,1020.17,1030.45
13.03.2003,990.36,1029.84,981.58,1029.79
12.03.2003,954.66,971.39,946.79,970.54
11.03.2003,966.74,973.86,956.94,958.82
10.03.2003,977.95,982.87,962.48,964.29
07.03.2003,967.93,992.11,964.25,986.82
06.03.2003,982.04,991.69,976.55,983.96
05.03.2003,981.67,995.19,978.40,990.23
04.03.2003,991.60,994.35,982.06,982.98
03.03.2003,1015.87,1023.47,988.40,991.07
28.02.2003,998.26,1013.34,994.79,1009.74
27.02.2003,982.51,1000.98,976.60,994.80
26.02.2003,992.91,1001.99,973.93,974.49
25.02.2003,981.52,1001.72,969.56,999.28
24.02.2003,1009.14,1013.20,994.23,994.69
21.02.2003,1002.14,1019.25,986.73,1015.92
20.02.2003,1010.50,1015.22,999.58,1001.47
19.02.2003,1011.69,1014.64,994.25,1005.88
18.02.2003,990.21,1015.34,989.82,1014.91
14.02.2003,958.20,982.12,952.70,982.09
13.02.2003,959.56,959.73,938.52,951.90
12.02.2003,967.89,978.06,956.57,956.77
11.02.2003,975.52,989.32,962.44,971.61
10.02.2003,961.69,974.48,950.81,969.96
07.02.2003,980.50,983.36,951.67,957.05
06.02.2003,966.05,979.18,960.81,970.55
05.02.2003,980.75,999.16,967.59,968.97
04.02.2003,972.93,974.68,960.01,971.73
03.02.2003,987.37,997.56,981.37,987.07
31.01.2003,971.60,996.04,968.34,983.05
30.01.2003,1018.48,1022.21,985.16,985.52
29.01.2003,994.60,1022.98,980.92,1016.56
28.01.2003,996.88,1006.51,983.95,1001.41
27.01.2003,985.08,1006.26,982.02,986.41
24.01.2003,1027.70,1027.70,992.85,996.18
23.01.2003,1024.47,1039.16,1011.12,1032.67
22.01.2003,1005.57,1027.08,1003.58,1006.51
21.01.2003,1022.94,1028.32,1008.93,1008.93
17.01.2003,1041.43,1041.43,1017.53,1017.58
16.01.2003,1076.18,1084.36,1057.87,1061.46
15.01.2003,1096.96,1099.89,1069.96,1073.60
14.01.2003,1082.37,1097.71,1080.85,1094.87
13.01.2003,1101.24,1104.32,1075.96,1083.00
10.01.2003,1059.86,1096.45,1056.31,1087.36
09.01.2003,1056.61,1084.70,1056.05,1076.05
08.01.2003,1063.48,1065.69,1040.38,1042.52
07.01.2003,1063.18,1082.52,1057.16,1071.85
06.01.2003,1034.02,1068.49,1034.02,1061.48
03.01.2003,1024.47,1033.37,1018.16,1031.63
02.01.2003,995.64,1027.91,984.59,1027.86
31.12.2002,987.81,994.22,977.59,984.37
30.12.2002,999.39,1003.31,980.74,989.89
27.12.2002,1012.34,1018.16,996.10,997.85
26.12.2002,1026.44,1041.49,1013.30,1016.46
24.12.2002,1026.57,1034.19,1023.06,1023.29
23.12.2002,1012.46,1035.49,1010.84,1032.30
20.12.2002,1009.67,1022.74,1009.53,1013.90
19.12.2002,1012.51,1035.52,999.80,1006.05
18.12.2002,1029.82,1029.91,1007.92,1013.67
17.12.2002,1038.96,1052.59,1033.19,1040.01
16.12.2002,1011.89,1042.84,1008.52,1042.44
13.12.2002,1027.66,1027.66,1005.85,1005.85
12.12.2002,1047.47,1051.55,1029.41,1039.95
11.12.2002,1023.91,1047.74,1019.40,1036.34
10.12.2002,1022.39,1043.34,1019.70,1033.07
09.12.2002,1054.87,1055.36,1014.80,1014.84
06.12.2002,1038.72,1074.01,1035.55,1065.97
05.12.2002,1085.02,1085.63,1052.08,1053.06
04.12.2002,1068.94,1082.93,1055.11,1069.44
03.12.2002,1109.46,1109.46,1083.94,1088.80
02.12.2002,1144.21,1155.68,1110.24,1120.49
29.11.2002,1133.13,1134.60,1115.85,1116.10
27.11.2002,1107.97,1132.80,1105.39,1125.67
26.11.2002,1116.29,1119.71,1083.86,1087.49
25.11.2002,1118.01,1133.73,1108.47,1127.06
22.11.2002,1102.64,1122.51,1099.70,1116.01
21.11.2002,1082.92,1119.17,1081.40,1118.14
20.11.2002,1028.57,1071.31,1028.12,1070.53
19.11.2002,1037.26,1046.07,1019.07,1025.96
18.11.2002,1073.89,1075.51,1044.79,1045.19
15.11.2002,1044.30,1062.86,1036.30,1061.28
14.11.2002,1029.36,1057.90,1027.06,1057.83
13.11.2002,994.40,1022.41,986.65,1011.94
12.11.2002,982.45,1020.54,982.24,1001.94
11.11.2002,1004.41,1004.41,972.34,972.48
08.11.2002,1026.04,1039.27,1004.04,1008.35
07.11.2002,1043.73,1048.50,1019.22,1025.79
06.11.2002,1057.59,1065.86,1032.25,1065.86
05.11.2002,1033.79,1050.68,1028.22,1050.39
04.11.2002,1049.49,1070.51,1039.10,1046.99
01.11.2002,981.24,1020.59,974.08,1019.06
31.10.2002,990.39,1006.26,981.24,989.54
30.10.2002,968.48,995.82,960.48,986.09
29.10.2002,975.66,982.62,941.17,960.82
28.10.2002,1007.72,1007.72,973.28,979.55
25.10.2002,964.01,995.64,964.01,995.55
24.10.2002,992.50,998.54,963.08,964.91
23.10.2002,960.18,989.42,952.78,989.32
22.10.2002,954.28,977.88,951.61,963.87
21.10.2002,945.86,982.43,937.55,979.35
18.10.2002,936.43,956.17,922.31,956.13
17.10.2002,951.14,957.16,937.19,945.06
16.10.2002,911.33,929.69,906.08,910.13
15.10.2002,941.46,950.51,933.28,950.42
14.10.2002,878.75,903.15,876.21,900.75
11.10.2002,867.64,899.46,863.10,890.61
10.10.2002,809.46,852.68,801.26,849.57
09.10.2002,800.92,825.12,798.17,807.42
08.10.2002,815.22,827.78,795.25,811.50
07.10.2002,813.06,826.79,798.88,804.64
04.10.2002,842.95,844.37,809.94,815.40
03.10.2002,846.74,859.53,832.67,833.21
02.10.2002,865.13,882.77,844.61,849.55
01.10.2002,841.29,870.70,824.22,870.63
30.09.2002,848.72,852.98,825.80,832.52
27.09.2002,866.09,891.12,859.60,860.35
26.09.2002,891.02,897.45,860.81,873.74
25.09.2002,858.46,885.97,849.28,880.44
24.09.2002,830.21,861.09,830.21,843.61
23.09.2002,860.99,864.26,837.63,843.08
20.09.2002,876.75,879.87,864.13,871.60
19.09.2002,875.77,889.24,865.87,865.93
18.09.2002,884.03,906.05,876.08,895.20
17.09.2002,927.29,932.91,896.45,897.53
16.09.2002,919.10,925.90,900.89,908.48
13.09.2002,909.63,928.65,907.24,923.83
12.09.2002,935.53,935.53,914.89,915.01
11.09.2002,958.29,978.46,945.90,946.40
10.09.2002,934.43,951.46,930.19,947.72
09.09.2002,913.68,939.24,901.13,932.23
06.09.2002,911.60,932.96,910.78,922.22
05.09.2002,900.90,901.50,882.85,882.92
04.09.2002,904.82,925.26,895.41,920.98
03.09.2002,928.50,928.50,899.19,899.64
30.08.2002,951.56,964.93,941.51,942.38
29.08.2002,933.46,973.34,926.61,961.75
28.08.2002,965.57,968.66,941.60,944.83
27.08.2002,1021.50,1021.66,971.68,974.47
26.08.2002,1017.62,1020.86,990.82,1016.79
23.08.2002,1036.13,1036.66,1005.02,1010.49
22.08.2002,1036.16,1052.49,1023.25,1049.03
21.08.2002,1020.95,1038.86,1006.55,1035.47
20.08.2002,1014.51,1021.94,1001.84,1008.02
19.08.2002,997.39,1028.07,993.46,1026.06
16.08.2002,968.05,1004.22,961.56,996.06
15.08.2002,975.09,985.97,955.38,980.98
14.08.2002,912.35,968.97,904.47,968.84
13.08.2002,933.74,959.46,907.30,907.62
12.08.2002,925.68,943.27,922.36,938.98
09.08.2002,932.33,953.38,921.25,937.33
08.08.2002,915.89,948.72,898.57,947.24
07.08.2002,932.53,938.16,883.37,919.08
06.08.2002,875.53,923.74,875.53,901.91
05.08.2002,889.49,896.68,856.35,857.08
02.08.2002,913.60,916.69,878.48,892.51
01.08.2002,954.56,960.36,912.40,913.59
31.07.2002,966.05,971.85,940.91,962.10
30.07.2002,957.08,992.34,950.74,980.36
29.07.2002,935.05,970.13,931.43,970.13
26.07.2002,905.88,917.32,885.94,910.91
25.07.2002,934.93,940.93,878.01,894.45
24.07.2002,875.48,951.83,869.17,951.58
23.07.2002,943.29,954.07,896.56,896.82
22.07.2002,958.34,980.64,928.83,939.10
19.07.2002,975.06,992.84,957.65,965.37
18.07.2002,1020.82,1027.44,993.08,994.61
17.07.2002,1047.79,1060.77,1005.18,1028.74
16.07.2002,1012.51,1045.52,1002.17,1011.30
15.07.2002,990.98,1021.35,955.29,1021.02
12.07.2002,1016.00,1025.61,988.25,1000.82
11.07.2002,954.01,999.43,945.85,998.03
10.07.2002,1005.99,1005.99,958.76,959.05
09.07.2002,1015.27,1023.38,989.34,990.23
08.07.2002,1051.27,1066.28,1008.78,1014.33
05.07.2002,1018.63,1061.05,1018.63,1060.89
03.07.2002,957.26,995.95,950.33,995.68
02.07.2002,989.25,993.99,961.76,963.66
01.07.2002,1044.48,1049.88,997.97,998.17
28.06.2002,1047.56,1074.73,1042.84,1051.41
27.06.2002,1048.54,1050.68,1009.05,1050.64
26.06.2002,979.87,1035.53,979.87,1027.22
25.06.2002,1070.62,1073.53,1017.71,1022.74
24.06.2002,1023.06,1075.63,1014.76,1057.68
21.06.2002,1051.80,1074.77,1031.95,1035.63
20.06.2002,1094.53,1102.72,1058.01,1062.45
19.06.2002,1129.32,1133.96,1095.76,1097.54
18.06.2002,1139.52,1163.46,1138.31,1138.47
17.06.2002,1126.54,1154.18,1123.10,1149.91
14.06.2002,1078.69,1112.37,1055.57,1109.60
13.06.2002,1117.22,1133.25,1100.34,1106.54
12.06.2002,1092.45,1123.78,1079.28,1123.34
11.06.2002,1148.72,1151.30,1100.59,1100.97
10.06.2002,1142.51,1155.76,1132.12,1135.62
07.06.2002,1107.94,1156.03,1106.61,1140.24
06.06.2002,1183.91,1185.29,1152.04,1157.62
05.06.2002,1182.74,1196.67,1165.02,1195.60
04.06.2002,1155.81,1191.13,1151.16,1178.80
03.06.2002,1205.20,1213.18,1158.22,1159.15
31.05.2002,1237.56,1246.34,1208.21,1208.34
30.05.2002,1207.44,1234.51,1202.24,1227.90
29.05.2002,1232.16,1239.96,1218.62,1218.68
28.05.2002,1264.13,1264.86,1226.28,1244.82
24.05.2002,1269.91,1271.51,1246.81,1253.03
23.05.2002,1270.28,1286.82,1241.25,1286.77
22.05.2002,1246.08,1269.64,1233.78,1264.51
21.05.2002,1300.82,1309.62,1251.53,1255.91
20.05.2002,1309.83,1313.26,1284.74,1292.21
17.05.2002,1333.23,1342.43,1305.71,1325.80
16.05.2002,1309.25,1319.52,1296.11,1315.85
15.05.2002,1290.40,1350.54,1280.07,1311.05
14.05.2002,1287.73,1309.32,1282.10,1305.55
13.05.2002,1200.69,1244.02,1192.90,1241.54
10.05.2002,1247.09,1248.96,1186.08,1188.78
09.05.2002,1268.91,1281.20,1239.02,1240.41
08.05.2002,1212.99,1282.44,1212.76,1282.41
07.05.2002,1173.76,1178.88,1142.25,1159.25
06.05.2002,1191.53,1204.35,1160.99,1161.16
03.05.2002,1223.89,1224.37,1185.79,1190.74
02.05.2002,1262.66,1284.30,1224.66,1225.37
01.05.2002,1273.63,1278.02,1232.36,1267.44
30.04.2002,1245.65,1292.19,1243.52,1277.07
29.04.2002,1256.58,1267.77,1228.94,1246.75
26.04.2002,1310.80,1316.65,1250.82,1250.89
25.04.2002,1295.59,1315.02,1287.83,1302.32
24.04.2002,1334.87,1337.34,1300.95,1302.32
23.04.2002,1348.93,1357.01,1316.15,1322.81
22.04.2002,1365.34,1365.34,1336.99,1349.83
19.04.2002,1408.31,1408.31,1382.89,1385.01
18.04.2002,1397.75,1410.93,1369.92,1395.90
17.04.2002,1422.42,1426.01,1393.19,1403.71
16.04.2002,1382.86,1414.76,1382.86,1413.93
15.04.2002,1358.76,1364.24,1336.42,1355.09
12.04.2002,1340.66,1356.83,1325.57,1351.85
11.04.2002,1352.76,1360.62,1322.25,1324.65
10.04.2002,1356.47,1375.14,1332.68,1363.29
09.04.2002,1397.59,1405.10,1345.11,1345.32
08.04.2002,1346.77,1395.25,1342.99,1392.96
05.04.2002,1405.92,1412.85,1375.63,1376.72
04.04.2002,1385.53,1411.66,1377.88,1396.97
03.04.2002,1417.78,1423.47,1378.93,1394.21
02.04.2002,1444.95,1451.73,1410.41,1410.41
01.04.2002,1440.38,1481.74,1425.63,1478.52
28.03.2002,1447.48,1463.02,1443.29,1452.81
27.03.2002,1431.35,1446.11,1424.19,1436.51
26.03.2002,1423.57,1462.50,1423.03,1439.55
25.03.2002,1473.62,1481.97,1427.51,1427.60
22.03.2002,1483.04,1491.03,1467.16,1470.10
21.03.2002,1452.18,1491.31,1443.17,1488.97
20.03.2002,1482.10,1488.51,1451.02,1451.02
19.03.2002,1510.46,1519.12,1496.67,1504.67
18.03.2002,1511.83,1523.27,1489.35,1505.89
15.03.2002,1484.46,1498.52,1470.49,1495.41
14.03.2002,1488.36,1500.90,1476.14,1477.19
13.03.2002,1502.40,1512.40,1482.41,1486.27
12.03.2002,1510.06,1523.45,1500.42,1520.54
11.03.2002,1542.09,1573.42,1530.51,1553.80
08.03.2002,1537.03,1562.97,1532.63,1555.11
07.03.2002,1531.43,1538.41,1488.25,1506.81
06.03.2002,1488.80,1523.12,1471.66,1519.95
05.03.2002,1484.83,1519.36,1480.17,1498.95
04.03.2002,1434.69,1495.19,1422.22,1494.70
01.03.2002,1373.15,1435.81,1370.32,1435.41
28.02.2002,1386.15,1404.04,1356.04,1359.22
27.02.2002,1420.30,1426.25,1369.24,1378.48
26.02.2002,1416.10,1423.43,1382.99,1401.19
25.02.2002,1366.44,1414.29,1365.95,1407.99
22.02.2002,1351.24,1372.06,1329.93,1356.16
21.02.2002,1397.17,1403.31,1348.25,1348.25
20.02.2002,1400.83,1411.97,1364.21,1408.26
19.02.2002,1421.07,1424.04,1380.46,1387.27
15.02.2002,1477.46,1482.57,1432.96,1436.70
14.02.2002,1491.19,1508.25,1471.24,1474.71
13.02.2002,1476.25,1492.27,1471.26,1486.75
12.02.2002,1458.28,1484.97,1448.77,1464.76
11.02.2002,1451.13,1477.96,1446.69,1477.64
08.02.2002,1426.26,1452.17,1405.79,1452.17
07.02.2002,1445.11,1459.94,1413.42,1413.86
06.02.2002,1480.45,1480.45,1434.96,1445.96
05.02.2002,1468.61,1497.41,1454.77,1462.86
04.02.2002,1526.32,1528.30,1471.52,1479.17
01.02.2002,1544.42,1561.24,1515.85,1528.15
31.01.2002,1549.47,1554.95,1528.04,1550.17
30.01.2002,1525.09,1539.07,1481.46,1538.94
29.01.2002,1570.70,1582.65,1508.62,1519.33
28.01.2002,1573.39,1581.38,1543.51,1564.86
25.01.2002,1546.10,1572.09,1541.84,1558.26
24.01.2002,1565.34,1586.34,1559.35,1565.13
23.01.2002,1511.95,1553.41,1501.79,1549.21
22.01.2002,1567.59,1567.59,1500.89,1501.78
18.01.2002,1558.41,1582.92,1537.99,1548.22
17.01.2002,1587.01,1605.28,1569.11,1602.32
16.01.2002,1588.77,1597.15,1558.97,1558.98
15.01.2002,1607.01,1628.00,1590.83,1612.46
14.01.2002,1624.91,1633.12,1595.04,1603.76
11.01.2002,1659.47,1670.32,1627.42,1634.17
10.01.2002,1653.97,1667.29,1635.08,1656.68
09.01.2002,1688.26,1710.23,1644.89,1653.76
08.01.2002,1651.42,1676.69,1641.17,1666.58
07.01.2002,1691.36,1694.27,1647.56,1649.83
04.01.2002,1685.54,1698.46,1645.32,1675.03
03.01.2002,1618.30,1667.19,1618.30,1666.66
02.01.2002,1590.71,1610.41,1565.08,1610.39
31.12.2001,1617.35,1623.63,1577.03,1577.05
28.12.2001,1617.85,1637.57,1617.01,1621.13
27.12.2001,1599.25,1614.44,1591.77,1606.48
26.12.2001,1583.69,1618.04,1583.69,1590.84
24.12.2001,1581.16,1590.04,1575.01,1577.31
21.12.2001,1579.89,1594.08,1573.02,1578.27
20.12.2001,1613.06,1617.23,1557.18,1557.36
19.12.2001,1629.47,1658.58,1620.72,1628.69
18.12.2001,1653.31,1665.39,1642.87,1657.68
17.12.2001,1607.08,1654.45,1607.02,1640.34
14.12.2001,1601.22,1622.79,1590.71,1605.67
13.12.2001,1634.62,1645.04,1601.71,1601.91
12.12.2001,1666.50,1683.48,1631.42,1669.95
11.12.2001,1666.26,1695.15,1654.72,1661.27
10.12.2001,1658.47,1694.33,1642.42,1645.36
07.12.2001,1706.27,1709.50,1652.66,1673.90
06.12.2001,1715.01,1734.58,1703.02,1717.97
05.12.2001,1653.63,1731.29,1653.63,1720.91
04.12.2001,1582.07,1634.55,1577.34,1634.27
03.12.2001,1576.26,1590.30,1562.73,1567.54
30.11.2001,1594.83,1608.43,1581.28,1596.05
29.11.2001,1569.42,1599.64,1558.65,1599.30
28.11.2001,1594.88,1620.15,1557.03,1557.03
27.11.2001,1607.61,1644.38,1575.48,1609.87
26.11.2001,1590.05,1619.73,1580.92,1619.65
23.11.2001,1557.09,1581.61,1549.39,1577.47
21.11.2001,1543.71,1562.76,1526.08,1552.01
20.11.2001,1607.61,1614.37,1546.60,1549.70
19.11.2001,1597.80,1618.19,1586.66,1617.58
16.11.2001,1586.80,1591.58,1563.60,1582.14
15.11.2001,1572.82,1609.04,1566.42,1582.58
14.11.2001,1601.52,1614.77,1556.71,1585.89
13.11.2001,1566.48,1585.07,1552.56,1580.76
12.11.2001,1511.77,1538.75,1463.12,1528.75
09.11.2001,1508.09,1526.94,1491.00,1514.96
08.11.2001,1548.00,1580.59,1497.89,1510.60
07.11.2001,1506.11,1559.04,1506.11,1524.67
06.11.2001,1471.11,1523.66,1462.19,1523.09
05.11.2001,1453.94,1490.11,1453.75,1480.21
02.11.2001,1417.40,1439.01,1402.21,1425.78
01.11.2001,1381.70,1426.94,1358.72,1424.15
31.10.2001,1368.54,1403.09,1354.74,1364.78
30.10.2001,1353.96,1367.79,1320.48,1342.26
29.10.2001,1445.64,1450.68,1374.48,1374.58
26.10.2001,1461.88,1487.40,1453.52,1454.90
25.10.2001,1396.35,1479.05,1374.65,1479.05
24.10.2001,1388.51,1430.75,1379.37,1424.69
23.10.2001,1397.27,1419.71,1371.03,1384.06
22.10.2001,1340.96,1383.11,1333.62,1383.07
19.10.2001,1317.23,1353.26,1302.53,1347.59
18.10.2001,1315.34,1344.43,1302.75,1330.33
17.10.2001,1440.63,1440.63,1314.80,1314.80
16.10.2001,1390.37,1406.20,1368.34,1404.81
15.10.2001,1370.20,1385.97,1351.81,1378.92
12.10.2001,1376.27,1396.29,1333.65,1393.84
11.10.2001,1333.87,1389.87,1333.28,1389.87
10.10.2001,1239.77,1305.46,1235.42,1304.68
09.10.2001,1278.99,1284.92,1240.79,1244.56
08.10.2001,1249.32,1297.49,1242.94,1279.63
05.10.2001,1248.18,1280.12,1216.07,1271.73
04.10.2001,1271.74,1313.64,1242.98,1260.66
03.10.2001,1144.76,1267.51,1139.21,1249.41
02.10.2001,1150.79,1179.07,1141.62,1159.37
01.10.2001,1161.74,1163.17,1131.32,1151.24
28.09.2001,1158.07,1255.94,1145.76,1168.37
27.09.2001,1137.49,1153.33,1101.39,1144.27
26.09.2001,1203.44,1203.64,1141.03,1143.48
25.09.2001,1194.09,1220.39,1162.91,1187.77
24.09.2001,1166.72,1202.57,1158.86,1191.02
21.09.2001,1088.96,1160.24,1088.96,1126.95
20.09.2001,1175.10,1205.64,1160.61,1166.27
19.09.2001,1230.14,1242.73,1135.85,1208.23
18.09.2001,1268.28,1282.73,1220.99,1224.64
17.09.2001,1277.12,1310.23,1251.89,1252.70
10.09.2001,1342.08,1375.60,1339.41,1365.39
07.09.2001,1347.62,1390.12,1339.89,1354.27
06.09.2001,1392.00,1418.66,1360.57,1361.69
05.09.2001,1425.35,1440.33,1371.30,1415.30
04.09.2001,1466.32,1502.67,1424.06,1424.12
31.08.2001,1444.73,1484.99,1443.55,1469.70
30.08.2001,1472.65,1495.10,1438.91,1453.90
29.08.2001,1538.16,1541.94,1491.22,1499.76
28.08.2001,1579.55,1581.82,1526.08,1526.30
27.08.2001,1576.16,1601.97,1559.67,1578.33
24.08.2001,1521.48,1579.68,1515.34,1579.62
23.08.2001,1513.37,1542.59,1496.64,1496.98
22.08.2001,1504.65,1517.83,1467.58,1515.41
21.08.2001,1538.80,1550.20,1480.43,1480.74
20.08.2001,1518.19,1536.78,1506.53,1535.99
17.08.2001,1541.61,1556.01,1514.00,1516.58
16.08.2001,1548.30,1582.20,1526.81,1581.98
15.08.2001,1629.53,1641.84,1571.92,1572.03
14.08.2001,1665.16,1672.07,1627.61,1629.95
13.08.2001,1627.34,1657.99,1615.26,1653.27
10.08.2001,1621.50,1634.67,1576.07,1617.45
09.08.2001,1622.45,1639.54,1603.98,1628.92
08.08.2001,1681.85,1710.52,1618.77,1626.20
07.08.2001,1695.27,1717.11,1684.09,1696.37
06.08.2001,1705.88,1718.59,1700.24,1702.84
03.08.2001,1744.02,1744.02,1709.31,1725.90
02.08.2001,1758.93,1766.58,1718.94,1751.45
01.08.2001,1713.67,1743.73,1704.43,1729.53
31.07.2001,1678.71,1715.37,1665.81,1683.61
30.07.2001,1689.21,1696.34,1662.67,1670.03
27.07.2001,1673.43,1694.69,1661.12,1683.18
26.07.2001,1624.22,1679.24,1604.92,1673.39
25.07.2001,1609.37,1632.89,1581.67,1627.86
24.07.2001,1618.74,1639.56,1580.57,1604.86
23.07.2001,1695.20,1699.44,1629.74,1629.93
20.07.2001,1662.38,1690.18,1659.98,1676.46
19.07.2001,1700.56,1739.13,1674.57,1695.89
18.07.2001,1692.16,1716.16,1652.00,1666.87
17.07.2001,1675.06,1729.63,1667.48,1729.55
16.07.2001,1743.09,1758.93,1682.70,1685.74
13.07.2001,1741.36,1782.52,1723.08,1751.11
12.07.2001,1708.32,1757.29,1700.41,1750.13
11.07.2001,1617.51,1646.83,1600.19,1641.56
10.07.2001,1718.81,1719.32,1624.80,1624.95
09.07.2001,1680.88,1712.08,1669.23,1697.05
06.07.2001,1728.57,1729.57,1666.62,1668.59
05.07.2001,1800.63,1812.26,1750.51,1751.00
03.07.2001,1817.71,1832.01,1798.44,1822.16
02.07.2001,1831.42,1864.20,1815.11,1830.19
29.06.2001,1812.17,1865.36,1795.45,1830.19
28.06.2001,1782.32,1847.38,1782.32,1808.94
27.06.2001,1755.25,1769.55,1726.78,1756.02
26.06.2001,1708.89,1757.93,1705.93,1751.62
25.06.2001,1752.71,1755.67,1713.03,1743.90
22.06.2001,1755.57,1773.26,1718.35,1727.47
21.06.2001,1714.00,1774.25,1697.56,1751.22
20.06.2001,1655.26,1722.85,1655.26,1721.56
19.06.2001,1736.29,1745.76,1656.74,1675.90
18.06.2001,1712.04,1729.39,1662.59,1666.49
15.06.2001,1679.33,1725.77,1657.65,1701.53
